Commit message,Class
Removal of deprecated drafts  Removed Draft_10  Draft_17  Draft_75  Draft_76,pull up
move AAssociateRQ.userIdentity to AAssociateRQAC.userIdentityRQ move AAssociateAC.userIdentity to AAssociateRQAC.userIdentityAC,pull up
SC QCADOOMESCLS 183 refactor test data and currency,pull up
remove Simulator interface,pull up
refactoring rhohub part and final bug fixes,pull up
Abstracted out some color helper functionality and cleaned up the image shader pipeline.,pull up
Participants now handle merging too (https://issues.jboss.org/browse/JGRP 2092)   Added test for JGRP 2092 (MergeTest5)   Changed Util.waitUntilAllChannelsHaveSameView(): it is correct now   Removed MergeStressTest (same as LargeMergeTest)   Moved code of Merger2 into Merger   Removed Merger2 and GMS.use_merger2   TP: increased thread_pool.max_threads to 100 (from 20) [default]   Merger now uses participants as merge leaders if there are no coordinators found in all subviews,pull up
refactored ERXStatelessComponent to extend new ERXNonSynchronizingComponent (which makes more sense  as the statelessness has nothing to do with the binding resolution per se)  deprecated valueForXXXBinding  created xxxValueForBinding which is more consitent with the rest of the API,pull up
pipeline stuff moved to separate repository,pull up
Made TarUnArchiver not subclass AbstractZipUnArchiver  Refactoring suggested by Viktor Sadovnikov,pull up
moved the font finding code into a FontResolver class added support for Text Inputs and refactored the form code a bit Issue number: Obtained from: Submitted by: Reviewed by:,pull up
cleanup in graphs; removed cross package graph; simplified class graph,pull up
ContentProcessor   moved orginal/processed fields onto each tree node  rather than root Content object  so each chunk can have both the original and processed. Removed wrapping Content object as it no longer serves a purpose.    HG   rename : src/main/java/com/opensymphony/sitemesh3/InMemoryContent.java  > src/main/java/com/opensymphony/sitemesh3/InMemoryContentProperty.java,pull up
Remove awt references for android compatibility,pull up
#NAME?,pull up
Refactor cpd.FileFinder to pmd.util.FileFinder.  Old class is now @deprecated (and unused within PMD itself).  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@5753 51baf565 9d33 0410 a72c fc3788e3496d,pull up
Moved handling of function equality to FunctionNode to simplify functions writing.,pull up
move command hooks to top level of Options hierarchy,pull up
JenaConnects: Moved truncate() implementation to JenaConnect since all were the same (also  now activates listeners >.>),pull up
Added GetIndexedScript action.   Refactored IndexedScript actions to use a common abstract class.   Refactored IndexedScript action integration tests to use ES client for prepare and confirm actions.,pull up
Added   nodes to nimbusAdmin which shows which vm ids are running on which nodes moved helpconfig to RMIConfig,pull up
Header Refactoring  ReaderProfile validation  IFileImportStep,pull up
Unsubscribe from node notification events working  moved getDocumentHelper() to abstract,pull up
removing scraping qa design  adding support for lbdc file parsing  missing data reporying and related storage mechanisms,pull up
remove the subscribe commands  move zrank to the base and fix an issue with error handling,pull up
reuse toString method between OAuth1 and OAuth2 and move getLocaleFromString helper method,pull up
Refactored to improve quality,pull up
[refactor],pull up
Some refactorings in the translator  moved duplicated code to super class,pull up
Move classes and files around,pull up
* finalized Sync/Async GAE implementation with Query/Batch (lots of code re organized) * finalized Sync JDBC implementation with Query/Batch (lots of code re organized * moved all static functions in static class containers * JDBC Async is not yet implemented * some batch functions (update) are not yet implemented * added lots of unit tests,pull up
* new SequenceBuilder class to help in building a sequence with multi threaded algorithms. * IcyBufferedImage:    added method to load only a sub part of an image.    minor speed improvement in loading some multi channel image.    better default channel colors. * improved error handling with NetworkUtil.download(..) method. * modified classpath & manifest to reflect libraries changes. * refactoring.,pull up
Move simpleservlets to webapp web directory,pull up
refactor: pull out an abstract base class for deploy mojos  git svn id: https://svn.apache.org/repos/asf/maven/plugins/trunk@1067120 13f79535 47bb 0310 9956 ffa450edef68,pull up
move hashCode to Content,pull up
Merged parallel tests branch into master. Fixes lazy initialisation bugs  improves UUID reservoir design  and adds tests  which now all run in parallel.,pull up
"Bug fixes and utility improvements to the arrays in preparation for a Trove based overhaul  	new file:   src/edu/ucla/sspace/clustering/CandidateCluster.java    Ripped out the common code from Streemer and FastStreamingKMeans into its own   class  	modified:   src/edu/ucla/sspace/clustering/FastStreamingKMeans.java    Fixed some bugs    Added more comments and javadoc    Uses CandidateCluster instead of Facility  	modified:   src/edu/ucla/sspace/clustering/Streemer.java    Uses the external CandidateCluster class now    This class is still not well tested  	modified:   src/edu/ucla/sspace/clustering/seeding/GeneralizedOrssSeed.java    Added some minor modifications to handle double accumuluation  	modified:   src/edu/ucla/sspace/graph/LinkClustering.java    Commented out debug code  	modified:   src/edu/ucla/sspace/matrix/AbstractMatrix.java    Made the class easily implement a read only variant  	modified:   src/edu/ucla/sspace/text/TermAssociationFinder.java    Added some much needed javadoc  but this class is still a mess...  	modified:   src/edu/ucla/sspace/util/SparseDoubleArray.java 	modified:   src/edu/ucla/sspace/util/SparseIntArray.java 	modified:   src/edu/ucla/sspace/util/SparseLongArray.java 	modified:   src/edu/ucla/sspace/util/SparseNumericArray.java    Added new methods to support in place multiplication and division of elements  	modified:   src/edu/ucla/sspace/util/primitive/AbstractIntSet.java    Removed newline  	modified:   src/edu/ucla/sspace/vector/AbstractDoubleVector.java    now extends AbstractVector    Made the class better support read only vectors that just want to implement   get()    Added a magnitude implementation    Updated equals() to call the AbstractVector code for non DoubleVectors  	new file:   src/edu/ucla/sspace/vector/AbstractIntegerVector.java    Added a parallel base class for IntegerVectors  	new file:   src/edu/ucla/sspace/vector/AbstractVector.java    Added an implementation of the most basic vector operations of equals()    hashCode()  mangitude  and toString()  	modified:   src/edu/ucla/sspace/vector/CompactSparseIntegerVector.java 	modified:   src/edu/ucla/sspace/vector/DenseIntVector.java    Removed code already in the base class  	modified:   src/edu/ucla/sspace/vector/SparseHashVector.java    Now extends AbstractVector    Removed code already in the base class  	modified:   src/edu/ucla/sspace/vector/Vector.java    Clarified the contracts for equals() and hashCode() ",pull up
Moved session explosion code into CandServiceBase,pull up
Getting closer to something useful. Still need to clean up the RunnerOptions somehow.  git svn id: https://scm.ops4j.org/repos/ops4j/projects/pax/runner@4527 9b982a3c 3ae5 0310 a4bc d9a3335569bd,pull up
"Cleanup and reorganization.     Added a private api layer (org.postgresql.core.Base*)     Cleaned up public api (org.postgresql.PG*)     Added consistent headers and copywrite info     Removed deprecated Serialize functionality     Cleaned up imports     Moved some files to more appropriate locations   Modified Files:  	jdbc/org/postgresql/Driver.java.in  	jdbc/org/postgresql/PGConnection.java  	jdbc/org/postgresql/PGNotification.java  	jdbc/org/postgresql/PGStatement.java  	jdbc/org/postgresql/core/Encoding.java  	jdbc/org/postgresql/core/Notification.java  	jdbc/org/postgresql/core/QueryExecutor.java  	jdbc/org/postgresql/core/StartupPacket.java  	jdbc/org/postgresql/fastpath/Fastpath.java  	jdbc/org/postgresql/fastpath/FastpathArg.java  	jdbc/org/postgresql/geometric/PGbox.java  	jdbc/org/postgresql/geometric/PGcircle.java  	jdbc/org/postgresql/geometric/PGline.java  	jdbc/org/postgresql/geometric/PGlseg.java  	jdbc/org/postgresql/geometric/PGpath.java  	jdbc/org/postgresql/geometric/PGpoint.java  	jdbc/org/postgresql/geometric/PGpolygon.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1Connection.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1DatabaseMetaData.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1ResultSet.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1ResultSetMetaData.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1Statement.java  	jdbc/org/postgresql/jdbc1/Jdbc1CallableStatement.java  	jdbc/org/postgresql/jdbc1/Jdbc1Connection.java  	jdbc/org/postgresql/jdbc1/Jdbc1DatabaseMetaData.java  	jdbc/org/postgresql/jdbc1/Jdbc1PreparedStatement.java  	jdbc/org/postgresql/jdbc1/Jdbc1ResultSet.java  	jdbc/org/postgresql/jdbc1/Jdbc1ResultSetMetaData.java  	jdbc/org/postgresql/jdbc1/Jdbc1Statement.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Blob.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Clob.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Connection.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2DatabaseMetaData.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2ResultSet.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2ResultSetMetaData.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Statement.java  	jdbc/org/postgresql/jdbc2/Array.java  	jdbc/org/postgresql/jdbc2/Jdbc2CallableStatement.java  	jdbc/org/postgresql/jdbc2/Jdbc2Connection.java  	jdbc/org/postgresql/jdbc2/Jdbc2PreparedStatement.java  	jdbc/org/postgresql/jdbc2/Jdbc2ResultSet.java  	jdbc/org/postgresql/jdbc2/Jdbc2ResultSetMetaData.java  	jdbc/org/postgresql/jdbc2/Jdbc2Statement.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3ResultSet.java  	jdbc/org/postgresql/jdbc3/Jdbc3CallableStatement.java  	jdbc/org/postgresql/jdbc3/Jdbc3Connection.java  	jdbc/org/postgresql/jdbc3/Jdbc3PreparedStatement.java  	jdbc/org/postgresql/jdbc3/Jdbc3ResultSet.java  	jdbc/org/postgresql/jdbc3/Jdbc3ResultSetMetaData.java  	jdbc/org/postgresql/jdbc3/Jdbc3Statement.java  	jdbc/org/postgresql/largeobject/BlobInputStream.java  	jdbc/org/postgresql/largeobject/BlobOutputStream.java  	jdbc/org/postgresql/largeobject/LargeObject.java  	jdbc/org/postgresql/largeobject/LargeObjectManager.java  	jdbc/org/postgresql/test/jdbc2/Jdbc2TestSuite.java  	jdbc/org/postgresql/test/jdbc2/optional/BaseDataSourceTest.java  	jdbc/org/postgresql/util/MD5Digest.java  	jdbc/org/postgresql/util/MessageTranslator.java  	jdbc/org/postgresql/util/PGbytea.java  	jdbc/org/postgresql/util/PGmoney.java  	jdbc/org/postgresql/util/PGobject.java  	jdbc/org/postgresql/util/PGtokenizer.java  	jdbc/org/postgresql/util/PSQLException.java  	jdbc/org/postgresql/util/UnixCrypt.java  Added Files:  	jdbc/org/postgresql/core/BaseConnection.java  	jdbc/org/postgresql/core/BaseResultSet.java  	jdbc/org/postgresql/core/BaseStatement.java  	jdbc/org/postgresql/core/Field.java  	jdbc/org/postgresql/core/PGStream.java  Removed Files:  	jdbc/org/postgresql/Field.java  	jdbc/org/postgresql/PG_Stream.java  	jdbc/org/postgresql/test/jdbc2/SerializeObject.java  	jdbc/org/postgresql/test/jdbc2/SerializeTest.java  	jdbc/org/postgresql/util/Serialize.java ",pull up
Removed ActiveMQ implementation from Messaging and added Messaging to Ivory Feed,pull up
Added move animations to the growls when they fall down.,pull up
